url,brand_name,composition,manufacturer,price,safety_advice,fact_box,drug_interactions,product_intro,how_it_works,uses,benefits,side_effects,substitutes,user_feedback,error
https://www.1mg.com/drugs/aldactone-tablet-116839,aldactone Tablet,Spironolactone (25mg),RPG Life Sciences Ltd,Rs. 32.2,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionaldactone Tablet is a medicine known as a diuretic (water pill). It is mainly used in the treatment of heart failure and high blood pressure. It reduces the swelling (edema) caused by some other conditions. This medicine is also used to treat low potassium levels in the body (hypokalemia). aldactone Tablet can be taken with or without food, but you should take it in the same way each time to get the most benefit. Taking it with food can reduce some side effects and taking it early in the day can prevent you from having to get up at night to go to the toilet. You should keep using this medicine as it has been prescribed, even if you feel well. If you stop taking it, your condition may get worse. Follow your doctor's advice about the type and amount of liquids you should drink. If you are being treated for high blood pressure, lifestyle changes such as taking regular exercise and changes to your diet may increase the effectiveness of this medicine.The common side effects include feeling or being sick, vomiting, dizziness and swelling or tenderness of your breasts (men and women). If these bother you, or appear serious, let your doctor know. There may be ways of reducing or preventing them. Drinking alcohol can increase certain side effects.You should be careful about using aldactone Tablet if you have kidney problems or are unable to urinate. Before taking it, tell your doctor if you have ever had kidney, liver or heart disease or are pregnant. Also let your healthcare team know about all other medications you are using as they may affect, or be affected by this medicine. This medicine should only be used if it is clearly needed during pregnancy and while breastfeeding. While using this medicine, you may be advised to limit your intake of salt or salt substitutes, and you should have your blood pressure checked frequently. Some other tests will be done to monitor your progress.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of aldactone TabletIn Heart FailureHeart failure means your heart is weak and cannot pump enough blood to your lungs and the rest of your body. The most common symptoms are breathlessness, tiredness, and swelling in your legs, ankles, abdomen, and other parts of your body.This medicine will help relieve your symptoms, making you feel better and more energetic. You should make appropriate lifestyle changes (such as eating healthily and keeping active) to help this medicine be effective. Take it regularly and keep taking it even if you feel better.In Low potassiumaldactone Tablet prevents your body from absorbing too much salt, removes excess water and keeps your potassium levels from getting too low.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/aldigesic-p-100mg-325mg-tablet-542927,Aldigesic P 100mg/325mg Tablet,Aceclofenac (100mg) + Paracetamol (325mg),Alkem Laboratories Ltd,Rs. 72.9,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionAldigesic P 100mg/325mg Tablet is a pain-relieving medicine. It reduces pain and inflammation in conditions like rheumatoid arthritis, ankylosing spondylitis, and osteoarthritis. It may also relieve muscle pain, back pain, toothache, or pain in the ear and throat. Aldigesic P 100mg/325mg Tablet should be taken with or without food. It should be taken regularly as advised by your doctor. Your doctor may change the dose and time between doses according to your pain level and needs. Do not take more or use it for a longer duration than recommended by your doctor.Some of the common side effects of this medicine include nausea, dizziness, and diarrhea. You should let your doctor know if any of these side effects bother you or if they do not go away with time. Your doctor may help you with ways to reduce or prevent these side effects by prescribing an alternative medicine or adjusting the dose.Aldigesic P 100mg/325mg Tablet may not be suitable for everyone. Before taking it, let your doctor know if you have any problems with your heart, kidneys, or liver, or if you have stomach ulcers. Also, tell your doctor about all the other medicines you take to ensure they are safe. Pregnant and breastfeeding mothers should consult their doctors before using Aldigesic P 100mg/325mg Tablet.","Buy Aldigesic P 100mg/325mg Tablet Online: View Uses, Side Effects, Price, Substitutes | 1mg",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Aldigesic P TabletIn Pain reliefAldigesic P 100mg/325mg Tablet is used for short-term relief of pain, inflammation, and swelling in conditions that affect joints and muscles. Some of the conditions in which Aldigesic P 100mg/325mg Tablet is used are rheumatoid arthritis, osteoarthritis, muscle pain, back pain, toothache, or pain in the ear and throat.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/amlokind-at-tablet-648536,Amlokind-AT Tablet,Amlodipine (5mg) + Atenolol (50mg),Mankind Pharma Ltd,Rs. 55.2,"{""Alcohol"": ""CAUTION"", ""Pregnancy"": ""CAUTION"", ""Breast feeding"": ""CAUTION"", ""Driving"": ""CAUTION"", ""Kidney"": ""CAUTION"", ""Liver"": ""CAUTION""}",{},[],"Product introductionAmlokind-AT Tablet is used to treat hypertension (high blood pressure) and angina. This is a combination of two medicines that controls blood pressure when a single medication is not effective. It helps to lower high blood pressure and thus reduces the chances of future heart attack and stroke. Amlokind-AT Tablet may be taken with or without food. Take it at the same time each day. Keep taking it for as long as advised by your doctor. Even if you feel well, do not stop this medicine on your own because high blood pressure often has no symptoms. If you stop taking it, your condition may get worse. Keeping active with regular exercise, reducing your weight, and eating a healthy diet will also help control your blood pressure. Follow your doctor's advice while taking this medicine.It may cause side effects like headache, tiredness, and constipation. It may also cause dizziness, so do not drive or do anything that requires mental focus until you know how this medicine affects you. You may be asked for regular monitoring of blood pressure, kidney function, and electrolyte levels while on the treatment.Before taking it, let your doctor know if you have any liver or kidney problems. Pregnant or breastfeeding women should also consult their doctor for advice before taking this medicine. You also need to tell your doctor what other medicines you are taking, especially those used to treat high blood pressure or heart conditions.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Amlokind-AT TabletIn Treatment of Angina (heart-related chest pain)Amlokind-AT Tablet relaxes the blood vessels so that blood can flow more easily around your body and makes sure that your heart is getting a good supply of oxygen. This makes it less likely that you will suffer chest pain caused by angina. This medicine can help increase your ability to exercise and go about your daily life more easily by reducing the frequency of angina attacks. You should take it regularly and as long as it is prescribed for it to work effectively.In Treatment of Hypertension (high blood pressure)Amlokind-AT Tablet is a combination medicine that contains two active ingredients, Amlodipine and Atenolol. Both of the medicines in this combination work to lower blood pressure but in different ways. Together they help to relax blood vessels, reduce heart rate and make it easier for your heart to pump blood around your body. This lowers blood pressure. If your blood pressure is controlled you are less at risk of having a heart attack, stroke or kidney problems. The medicine must be taken regularly as prescribed to be effective. You do not usually feel any direct benefit from taking this medicine, but it works in the long term to keep you well. You should also make appropriate lifestyle changes (such as eating healthy and staying active) to maximize the effectiveness of this medicine.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],,
https://www.1mg.com/drugs/ativan-2mg-tablet-236513,Ativan 2mg Tablet,Lorazepam (2mg),Pfizer Ltd,,"{""Alcohol"": ""UNSAFE"", ""Pregnancy"": ""UNSAFE"", ""Breast feeding"": ""UNSAFE"", ""Driving"": ""UNSAFE"", ""Kidney"": ""UNSAFE"", ""Liver"": ""UNSAFE""}",{},[],"Product introductionAtivan 2mg Tablet is a prescription medicine used to treat symptoms of short term anxiety and anxiety disorders. It helps to decrease the abnormal and excessive activity of the nerve cells and calms the brain. Ativan 2mg Tablet is taken by mouth with or without food. Take it at the same time each day as this helps to maintain a consistent level of medicine in the body. Take this medicine in the dose and duration as advised by your doctor as it has a high potential of habit-forming. If you have missed a dose, take it as soon as you remember it and finish the full course of treatment even if you feel better. It is important that this medication is not stopped suddenly without talking to the doctor as it may increase seizure frequency.Some common side effects of this medicine include fatigue and balance disorder. It may also cause dizziness and sleepiness, so do not drive or do anything that requires mental focus until you know how this medicine affects you.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Ativan TabletIn Treatment of Anxiety disorderAtivan 2mg Tablet helps relieve symptoms of many anxiety disorders including obsessive-compulsive disorder and generalised anxiety disorder by increasing the level of a chemical called GABA in your brain. This prevents abnormal symptoms of anxiety such as restlessness, tiredness, difficulty concentrating, feeling irritable and sleep problems. It helps you feel calm with a better ability to deal with problems. Exercise and a healthy diet can also improve your mood. Keep taking the medicine until your doctor advises you to stop.In Treatment of Short term anxietyAtivan 2mg Tablet reduces the symptoms of excessive anxiety and worry that may arise in stressful conditions such as an exam or job interview. It can also reduce feelings of restlessness, tiredness, difficulty concentrating and feeling irritable. This will therefore help you go about your daily activities more easily and be more productive. Keep taking this medicine even if you feel well. Stopping suddenly can cause serious problems.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bro-zedex-syrup-180516,Bro-Zedex Syrup,Bromhexine (4mg) + Guaifenesin (50mg) + Menthol (2.5mg) + Terbutaline (1.25mg),Dr Reddy's Laboratories Ltd,Rs. 162,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBro-Zedex Syrup is used in the treatment of cough. It thins mucus in the nose, windpipe and lungs, making it easier to cough out. It also produces a sensation of coolness and relieves minor throat irritation. Bro-Zedex Syrup is taken with or without food in a dose and duration as advised by the doctor. The dose you are given will depend on your condition and how you respond to the medicine. You should keep taking this medicine for as long as your doctor recommends. If you stop treatment too early your symptoms may come back and your condition may worsen. Let your doctor know about all other medications you are taking as some may affect, or be affected by this medicine.The most common side effects are nausea, indigestion, bloating, vomiting, diarrhea, stomach pain, headache, sweating, skin rash, tremors, and increased heart rate. Most of these are temporary and usually resolve with time. Contact your doctor straight away if you are at all concerned about any of these side effects. This medicine can also cause sleepiness, so do not drive or do anything that requires mental focus until you know how this medicine affects you. Avoid drinking alcohol while taking this medicine as it can make sleepiness worse.Never support self-medication or recommend your medicine to another person. It is beneficial to have plenty of fluids while taking this medication. Before taking this medicine, you should tell your doctor if you are pregnant, planning pregnancy or breastfeeding.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bro-Zedex SyrupIn Treatment of CoughA cough is a sudden, forceful expulsion of air that helps clear any mucus or irritant in the throat or airways. If it happens more frequently, due to an underlying disease or an allergy, it can be bothersome. Bro-Zedex Syrup helps to loosen thick mucus, making it easier to cough out. This makes it easier for air to move in and out. It will also relieve allergy symptoms like watery eyes, sneezing, runny nose, or throat irritation and help you carry out your daily activities more easily. This medicine is safe and effective. It usually starts to work within a few minutes and the effects can last up to several hours. Take it as prescribed by the doctor. Do not stop using it unless you are advised to by your doctor. Taking this medicine enables you to live your life more freely without worrying so much about things that set off your symptoms.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bandy-plus-suspension-159898,Bandy-Plus Suspension,Ivermectin  (1.5mg) +  Albendazole (200mg),Mankind Pharma Ltd,Rs. 38.6,"{""Kidney"": ""SAFE IF PRESCRIBED"", ""Liver"": ""SAFE IF PRESCRIBED""}",{},[],,How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bandy-Plus Suspension for your childIn Treatment of Worm infectionsBandy-Plus Suspension is a combination of medicines which helps treat many worm infections. It works by killing and stopping the further growth of the worms causing the infection. This medicine usually makes you feel better quite quickly. However, you should continue taking it as long as it is prescribed even when you feel better, to make sure that all the worms are killed and do not become resistant.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/biceltis-440mg-injection-174218,Biceltis 440mg Injection,Trastuzumab (440mg),Cipla Ltd,,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBiceltis 440mg Injection is used in the treatment of breast and stomach cancer. It works by killing the cancer cells by inhibiting HER2 (human epidermal growth factor receptor protein). Biceltis 440mg Injection is given as an injection by a qualified medical professional. Your doctor will decide what dose is necessary and how often you need to take it. This will depend on what you are being treated for and may change from time to time. You should take it exactly as your doctor has advised. Taking it in the wrong way or taking too much can cause very serious side effects. It may take several weeks or months for you to see or feel the benefits but do not stop taking it unless your doctor tells you to.The most common side effects of this medicine include nausea, headache, rash, insomnia, and infection. This medicine may reduce the number of blood cells (decrease red blood and white blood cells) in your blood, thereby, increasing the susceptibility to infections. Regular blood tests are required to check your blood cells along with heart, liver, and blood uric acid levels. You must have to inform your doctor if you experience breathlessness, cough, shivering, swelling of legs and arm.Many other medicines can affect, or be affected by, this medicine so let your healthcare team know all medications you are using. This medicine is not recommended during pregnancy or while breastfeeding. The use of effective contraception by both males and females during treatment is important to avoid pregnancy.There is a Patient Support Program/Patient Assistance Program available in India for this medicine, being managed by Tata 1mg. Please contact your prescribing doctor to know more about the same. You may also call on (1800-102-1618) for more details.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Biceltis InjectionIn Breast cancerBreast cancer occurs when cells in the breast grow uncontrollably, often forming a lump or mass. Biceltis 440mg Injection helps to slow or stop the growth of cancer cells. It may also help shrink the tumor and prevent the cancer from coming back. It improves treatment outcomes, offers patients a better chance of recovery, reduces the risk of relapse, and brings hope for a longer and healthier life.In Stomach cancerStomach cancer, also known as gastric cancer, can cause symptoms like indigestion, weight loss, and stomach pain. Biceltis 440mg Injection helps to slow tumor growth and improve the effect of other cancer treatments. This targeted approach enhances treatment success, helps control the disease more effectively, and can extend survival, allowing patients to maintain a better quality of life.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/betacap-tr-40-capsule-28883,Betacap TR 40 Capsule,Propranolol (40mg),Sun Pharmaceutical Industries Ltd,Rs. 40.9,"{""Alcohol"": ""CAUTION"", ""Pregnancy"": ""CAUTION"", ""Breast feeding"": ""CAUTION"", ""Driving"": ""CAUTION"", ""Kidney"": ""CAUTION"", ""Liver"": ""CAUTION""}",{},[],"Product introductionBetacap TR 40 Capsule is a medicine used to prevent angina (chest pain) and migraine, and manage pheochromocytoma (a rare adrenal gland tumor). It works by slowing the heart rate and relaxing blood vessels, helping to reduce strain on the heart and improve blood flow. Take Betacap TR 40 Capsule in the dose and duration prescribed by your doctor. It will depend on what you are being treated for and how you respond to the medicine. You should always take it as prescribed by the doctor. It can be taken with or without food. You should keep taking it even if you feel well, as you are still getting the benefits. If you stop taking it suddenly, your condition may worsen.The most common side effects of Betacap TR 40 Capsule include tiredness, dizziness, weakness, cold fingers or toes, and stomach pain. You may also experience nausea, vomiting, and diarrhea. Talk to your doctor if the side effects bother you or do not go away. Most side effects are short-lived and improve as your body gets used to the medicine.You should not use Betacap TR 40 Capsule if you have asthma, very slow or uneven heartbeats, or a serious heart condition, including heart failure. Talk to your doctor before taking it if you have kidney or liver problems or chronic obstructive pulmonary disease (COPD). In terms of lifestyle, alcohol may affect the way this medicine works and should be avoided. You should not drive if this medicine makes you feel dizzy. Ask your doctor whether it is safe to take this medicine if you are pregnant or breastfeeding.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Betacap Capsule PRIn Prevention of Angina (heart-related chest pain)Betacap TR 40 Capsule relaxes the blood vessels so that blood can flow more easily around your body and makes sure that your heart is getting a good supply of oxygen. This makes it less likely that you will suffer chest pain caused by angina. This medicine can help increase your ability to exercise and go about your daily life more easily by reducing the frequency of angina attacks. You should take it regularly and as long as it is prescribed for it to work effectively.In Treatment of PheochromocytomaWhile carrying out surgery for the removal of pheochromocytoma, there is a risk of abnormally high blood pressure. Betacap TR 40 Capsule blocks the effect of some chemicals on your heart and blood vessels. This slows down the heart rate and helps the heartbeat with less force thereby lowering your blood pressure. It is used for the immediate reduction of very high blood pressure (hypertensive emergency). Controlled blood pressure reduces the risk of having a heart attack, stroke, or kidney problems.In Prevention of migraineBetacap TR 40 Capsule helps improve the flow of blood in your brain and prevents abnormal activity of muscles that triggers migraines. It is a very effective medicine for preventing migraine attacks, however, it does not treat an attack that has already started. By preventing and reducing the frequency of migraine attacks, the medicine can help you carry out your daily activities and improve your quality of life.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/betnovate-cream-13631,BEtnovate Cream,Betamethasone (0.1% w/w),Glaxo SmithKline Pharmaceuticals Ltd,Rs. 20.5,"{""Alcohol"": """", ""Pregnancy"": """", ""Breast feeding"": """", ""Driving"": """", ""Kidney"": """", ""Liver"": """"}",{},[],"Product introductionBEtnovate Cream belongs to a group of medicines called steroids. It is used to treat allergic skin conditions. It relieves inflammation, itching, and redness of various skin disorders. It works by preventing the release of substances in the body that cause inflammation. BEtnovate Cream is only meant for external use and should be used as advised by your doctor. You should normally wash and dry the affected area before applying a thin layer of the medicine. Avoid any contact with your eyes, nose, or mouth. Rinse it off with plenty of water if you accidentally get it in these areas. Avoid covering the treated area with airtight dressings such as bandages unless directed by a doctor.Use of this medicine may cause a burning sensation, itching, irritation, redness, and pain at the site of application. These are temporary and usually go away with time. However, if they persist or worsen, let your doctor know.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of BEtnovate CreamIn Treatment of Allergic conditionsBEtnovate Cream is used to treat many different inflammatories and allergic conditions including arthritis, lupus, psoriasis, ulcerative colitis, and conditions that affect the skin, blood, eyes, lungs, stomach, and nervous system. It works by lowering your immune system’s response to these conditions and prevents the release of substances in the body that cause inflammation. It helps relieve symptoms such as swelling, pain, itching, and other allergic-type reactions. If you are not sure why you are being given this medicine, ask your doctor.This medicine is given orally (by mouth). You should always take it as it has been prescribed for you. Do not stop taking it without your doctor’s advice. This can cause unpleasant withdrawal symptoms. Because this medicine weakens your immune system, you should avoid being near people who are ill or have infections.In Treatment of Allergic skin conditionsBEtnovate Cream is effective in treating allergic skin conditions with inflammation and itching such as eczema, psoriasis, and dermatitis. It works by reducing the actions of chemicals in the body that cause inflammation of the skin. When used correctly it is a safe and effective treatment. In treating psoriasis, it reduces the scaly, itchy patches which may develop on the elbows, knees, scalp and other parts of the body. In treating eczema and dermatitis, it reduces the redness, rash, pain, or itchiness caused by your skin’s reaction to an irritant. It thus improves your self-esteem and confidence as your appearance changes.You should always use the cream or ointment as prescribed and only apply the amount you have been told to. Keep using it for as long as it is prescribed to get the full benefits.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/brilinta-90mg-tablet-119687,Brilinta 90mg Tablet,Ticagrelor (90mg),AstraZeneca,Rs. 550,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBrilinta 90mg Tablet belongs to a group of medicines called antiplatelet or blood thinners. It reduces the formation of harmful blood clots in blood vessels, which helps to prevent heart attacks or strokes in people with heart disease. Brilinta 90mg Tablet is also used to treat people with a recent heart attack or severe heart-related chest pain (unstable angina) who have undergone stenting of the heart. It helps to prevent serious heart-related problems like having another heart attack, stroke, or formation of blood clots in stents in such people.Your doctor will also prescribe aspirin, another antiplatelet medicine, along with this medicine. Brilinta 90mg Tablet may be taken with or without food and should be taken regularly at the same time each day. It is important to keep taking it even if you feel well. If you stop taking this medicine, it may increase your chances of having another heart attack or stroke.The most common side effects of this medicine are dyspnea (breathlessness) and bleeding. If you cut or injure yourself, it may take longer than usual for the bleeding to stop. Such episodes of bleeding are usually mild and resolve on their own. Mild breathlessness caused by this medicine usually resolves on its own with continued treatment. Let your doctor know if bleeding persists or if the breathlessness worsens or does not go away.Brilinta 90mg Tablet is not suitable for some people. Do not take it if you are bleeding from anywhere in the body, such as a stomach ulcer or bleeding within the brain. It is also not recommended for people with liver diseases. Before using the medicine, inform your doctor of any such problems.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Brilinta TabletIn Prevention of Unstable anginaUnstable angina happens when you get sudden or worsening chest pain because the heart is not getting a steady blood supply. Brilinta 90mg Tablet helps to prevent angina and lowers the chance that the condition will progress into a full heart attack or cause an immediate life-threatening event.In Prevention of heart attack and strokeBrilinta 90mg Tablet is an antiplatelet medicine or blood thinner. It prevents blood from clotting inside the veins and arteries, helping the blood flow freely around your body and preventing a heart attack or stroke (deep vein thrombosis or pulmonary embolism). To achieve maximum benefits, take this medicine regularly and make appropriate lifestyle changes. It is often prescribed with a low dose of aspirin, which also helps prevent blood from clotting.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/brufen-400-tablet-70206,Brufen 400 Tablet,Ibuprofen (400mg),Abbott,,"{""Alcohol"": ""UNSAFE"", ""Pregnancy"": ""UNSAFE"", ""Breast feeding"": ""UNSAFE"", ""Driving"": ""UNSAFE"", ""Kidney"": ""UNSAFE"", ""Liver"": ""UNSAFE""}",{},[],"Product introductionBrufen 400 Tablet is a pain-relieving medicine. It is used to treat many conditions such as headache, fever, period pain, toothache, colds, and mild arthritis. It is also a common ingredient in many cold and flu remedies. Brufen 400 Tablet should be taken with food to avoid stomach upset and reduce side effects. In general, you should try to use the smallest amount necessary to control your symptoms, for the shortest possible time. You should take this medicine regularly while you need it. Try not to miss doses as it will become less effective if you do.The medicine is well tolerated with little or no side effects. However, it may cause vomiting, stomach pain, nausea, and indigestion in some people. If any of these side effects do not resolve with time or get worse, you should let your doctor know. Your doctor may be able to suggest ways of preventing or reducing the symptoms.This medicine is widely prescribed and considered safe but is not suitable for everybody. Before you take it, you should tell your doctor if you have kidney problems, asthma, blood disorders, or drink a lot of alcohol. Also, tell your doctor what other medicines you are taking to make sure you are safe. It is best to avoid drinking alcohol while using this medicine.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Brufen TabletIn Pain reliefBrufen 400 Tablet is a common painkiller used to treat aches and pains. It blocks chemical messengers in the brain that tell us we have pain. It is effective in relieving pain caused by headache, migraine, nerve pain, toothache, sore throat, period (menstrual) pains, arthritis, and muscle aches. This medicine is very widely used and very rarely causes side effects if taken at the right dosage. Take it as it is prescribed to get the most benefit. Do not take more or for longer than needed as that can be dangerous. In general, you should take the lowest dose that works, for the shortest possible time.In Treatment of FeverBrufen 400 Tablet is also used to reduce a high temperature (fever). It works by blocking the release of certain chemical messengers that cause fever. It may be prescribed alone or in combination with another medicine. You should take it regularly as advised by your doctor.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bdpalbo-100mg-capsule-830622,Bdpalbo 100mg Capsule,Palbociclib (100mg),BDR Pharmaceuticals Internationals Pvt,,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBdpalbo 100mg Capsule is used to treat patients with certain types of breast cancer (estrogen receptor-positive, human epidermal growth factor receptor 2-negative) which have spread to other organs. It is given together with hormonal anticancer therapies. Bdpalbo 100mg Capsule should be taken with food, but try to have it at the same time every day to get the most benefits.  Your doctor will decide what dose is necessary and how often you need to take it. This will depend on what you are being treated for and may change from time to time. You should take it exactly as your doctor has advised. Taking it in the wrong way or taking too much can cause very serious side effects. It may take several weeks or months for you to see or feel the benefits but do not stop taking it unless your doctor tells you to.Some common side effects of this medicine include fatigue, hair loss, rash, vomiting, and diarrhea. This medicine may reduce the number of blood cells (decrease red blood and white blood cells) in your blood, thereby, increasing the susceptibility to infections. It is better to inform your doctor if you notice symptoms of infection like fever, chills, and weakness, bleeding or bruising and nose bleed. It might also cause dizziness if it happens avoid driving or attention-seeking activities.Before taking it, tell your doctor if you have heart disease, liver, or kidney problems or are taking any medicines to treat infections. Many other medicines can affect, or be affected by, this medicine so let your healthcare team know all medications you are using. This medicine is not recommended during pregnancy or while breastfeeding. The use of effective contraception by both males and females during treatment is important to avoid pregnancy.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bdpalbo CapsuleIn Breast cancerBreast cancer occurs when abnormal cells in the breast grow uncontrollably and can spread to surrounding tissues or other parts of the body. Bdpalbo 100mg Capsule helps slow the growth and division of cancer cells, allowing healthy cells more time to recover. This supports better disease control, helps manage symptoms, and can improve treatment outcomes when used as part of a prescribed cancer therapy plan.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],,
